"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Sweden (SE)","20.12.2022 17:00 - 20.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10749","n/e","5691","1263","n/e","n/e","n/e","n/e","3547"
"Sweden (SE)","20.12.2022 18:00 - 20.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10673","n/e","5690","1258","n/e","n/e","n/e","n/e","3342"
"Sweden (SE)","20.12.2022 19:00 - 20.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10675","n/e","5691","1257","n/e","n/e","n/e","n/e","3184"
"Sweden (SE)","20.12.2022 20:00 - 20.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10506","n/e","5691","1285","n/e","n/e","n/e","n/e","3086"
"Sweden (SE)","20.12.2022 21:00 - 20.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10438","n/e","5701","1295","n/e","n/e","n/e","n/e","2977"
"Sweden (SE)","20.12.2022 22:00 - 20.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10064","n/e","5702","1322","n/e","n/e","n/e","n/e","2844"
"Sweden (SE)","20.12.2022 23:00 - 21.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9807","n/e","5701","1308","n/e","n/e","n/e","n/e","2720"
"Sweden (SE)","21.12.2022 00:00 - 21.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8657","n/e","5713","1335","n/e","n/e","n/e","n/e","2795"
"Sweden (SE)","21.12.2022 01:00 - 21.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8555","n/e","5724","1335","n/e","n/e","n/e","n/e","2674"
"Sweden (SE)","21.12.2022 02:00 - 21.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8524","n/e","5726","1332","n/e","n/e","n/e","n/e","2515"
"Sweden (SE)","21.12.2022 03:00 - 21.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8607","n/e","5726","1342","n/e","n/e","n/e","n/e","2447"
"Sweden (SE)","21.12.2022 04:00 - 21.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8709","n/e","5752","1378","n/e","n/e","n/e","n/e","2407"
"Sweden (SE)","21.12.2022 05:00 - 21.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9356","n/e","5756","1416","n/e","n/e","n/e","n/e","2370"
"Sweden (SE)","21.12.2022 06:00 - 21.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10405","n/e","5756","1443","n/e","n/e","n/e","n/e","2367"
"Sweden (SE)","21.12.2022 07:00 - 21.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11080","n/e","5755","1423","n/e","n/e","n/e","n/e","2412"
"Sweden (SE)","21.12.2022 08:00 - 21.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11130","n/e","5777","1427","n/e","n/e","n/e","n/e","2535"
"Sweden (SE)","21.12.2022 09:00 - 21.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10873","n/e","5778","1438","n/e","n/e","n/e","n/e","2670"
"Sweden (SE)","21.12.2022 10:00 - 21.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10810","n/e","5775","1464","n/e","n/e","n/e","n/e","2704"
"Sweden (SE)","21.12.2022 11:00 - 21.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10717","n/e","5776","1388","n/e","n/e","n/e","n/e","2741"
"Sweden (SE)","21.12.2022 12:00 - 21.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10713","n/e","5777","1411","n/e","n/e","n/e","n/e","2709"
"Sweden (SE)","21.12.2022 13:00 - 21.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10705","n/e","5783","1402","n/e","n/e","n/e","n/e","2729"
"Sweden (SE)","21.12.2022 14:00 - 21.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10736","n/e","5783","1376","n/e","n/e","n/e","n/e","2812"
"Sweden (SE)","21.12.2022 15:00 - 21.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10779","n/e","5782","1410","n/e","n/e","n/e","n/e","2829"
"Sweden (SE)","21.12.2022 16:00 - 21.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10740","n/e","5794","1450","n/e","n/e","n/e","n/e","2944"
"Sweden (SE)","21.12.2022 17:00 - 21.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10735","n/e","5793","1425","n/e","n/e","n/e","n/e","3058"
"Sweden (SE)","21.12.2022 18:00 - 21.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10708","n/e","5795","1433","n/e","n/e","n/e","n/e","3170"
"Sweden (SE)","21.12.2022 19:00 - 21.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10304","n/e","5795","1426","n/e","n/e","n/e","n/e","3388"
"Sweden (SE)","21.12.2022 20:00 - 21.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10168","n/e","5795","1427","n/e","n/e","n/e","n/e","3575"
"Sweden (SE)","21.12.2022 21:00 - 21.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9255","n/e","5794","1413","n/e","n/e","n/e","n/e","3712"
"Sweden (SE)","21.12.2022 22:00 - 21.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8888","n/e","5795","1411","n/e","n/e","n/e","n/e","3743"
"Sweden (SE)","21.12.2022 23:00 - 22.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8335","n/e","5796","1415","n/e","n/e","n/e","n/e","3828"
"Sweden (SE)","22.12.2022 00:00 - 22.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7764","n/e","5793","1421","n/e","n/e","n/e","n/e","3714"
"Sweden (SE)","22.12.2022 01:00 - 22.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7527","n/e","5793","1433","n/e","n/e","n/e","n/e","3855"
"Sweden (SE)","22.12.2022 02:00 - 22.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7372","n/e","5793","1437","n/e","n/e","n/e","n/e","3813"
"Sweden (SE)","22.12.2022 03:00 - 22.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7423","n/e","5793","1447","n/e","n/e","n/e","n/e","3705"
"Sweden (SE)","22.12.2022 04:00 - 22.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7550","n/e","5793","1450","n/e","n/e","n/e","n/e","3744"
"Sweden (SE)","22.12.2022 05:00 - 22.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8631","n/e","5791","1439","n/e","n/e","n/e","n/e","3822"
"Sweden (SE)","22.12.2022 06:00 - 22.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10146","n/e","5793","1478","n/e","n/e","n/e","n/e","3759"
"Sweden (SE)","22.12.2022 07:00 - 22.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10769","n/e","5792","1462","n/e","n/e","n/e","n/e","3662"
"Sweden (SE)","22.12.2022 08:00 - 22.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10854","n/e","5790","1432","n/e","n/e","n/e","n/e","3795"
"Sweden (SE)","22.12.2022 09:00 - 22.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10870","n/e","5789","1429","n/e","n/e","n/e","n/e","3862"
"Sweden (SE)","22.12.2022 10:00 - 22.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10636","n/e","5790","1434","n/e","n/e","n/e","n/e","3928"
"Sweden (SE)","22.12.2022 11:00 - 22.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10431","n/e","5790","1434","n/e","n/e","n/e","n/e","3934"
"Sweden (SE)","22.12.2022 12:00 - 22.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10406","n/e","5791","1456","n/e","n/e","n/e","n/e","3991"
"Sweden (SE)","22.12.2022 13:00 - 22.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10275","n/e","5789","1460","n/e","n/e","n/e","n/e","4109"
"Sweden (SE)","22.12.2022 14:00 - 22.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10168","n/e","5790","1463","n/e","n/e","n/e","n/e","4272"
"Sweden (SE)","22.12.2022 15:00 - 22.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10242","n/e","5791","1466","n/e","n/e","n/e","n/e","4341"
"Sweden (SE)","22.12.2022 16:00 - 22.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10012","n/e","5792","1451","n/e","n/e","n/e","n/e","4450"
"Sweden (SE)","22.12.2022 17:00 - 22.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9999","n/e","5793","1476","n/e","n/e","n/e","n/e","4590"
"Sweden (SE)","22.12.2022 18:00 - 22.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9836","n/e","5794","1486","n/e","n/e","n/e","n/e","4933"
"Sweden (SE)","22.12.2022 19:00 - 22.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9658","n/e","5794","1484","n/e","n/e","n/e","n/e","5152"
"Sweden (SE)","22.12.2022 20:00 - 22.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9312","n/e","5793","1474","n/e","n/e","n/e","n/e","5415"
"Sweden (SE)","22.12.2022 21:00 - 22.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8940","n/e","5793","1458","n/e","n/e","n/e","n/e","5592"
"Sweden (SE)","22.12.2022 22:00 - 22.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8621","n/e","5792","1435","n/e","n/e","n/e","n/e","5672"
"Sweden (SE)","22.12.2022 23:00 - 23.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8312","n/e","5791","1431","n/e","n/e","n/e","n/e","5857"
"Sweden (SE)","23.12.2022 00:00 - 23.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7252","n/e","5790","1397","n/e","n/e","n/e","n/e","6004"
"Sweden (SE)","23.12.2022 01:00 - 23.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6928","n/e","5789","1395","n/e","n/e","n/e","n/e","6145"
"Sweden (SE)","23.12.2022 02:00 - 23.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6992","n/e","5789","1437","n/e","n/e","n/e","n/e","6171"
"Sweden (SE)","23.12.2022 03:00 - 23.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7074","n/e","5789","1444","n/e","n/e","n/e","n/e","6114"
"Sweden (SE)","23.12.2022 04:00 - 23.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7418","n/e","5789","1451","n/e","n/e","n/e","n/e","5972"
"Sweden (SE)","23.12.2022 05:00 - 23.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8078","n/e","5789","1457","n/e","n/e","n/e","n/e","5831"
"Sweden (SE)","23.12.2022 06:00 - 23.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8705","n/e","5788","1475","n/e","n/e","n/e","n/e","5660"
"Sweden (SE)","23.12.2022 07:00 - 23.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9112","n/e","5789","1480","n/e","n/e","n/e","n/e","5466"
"Sweden (SE)","23.12.2022 08:00 - 23.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9333","n/e","5788","1505","n/e","n/e","n/e","n/e","5623"
"Sweden (SE)","23.12.2022 09:00 - 23.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9358","n/e","5788","1549","n/e","n/e","n/e","n/e","5623"
"Sweden (SE)","23.12.2022 10:00 - 23.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9106","n/e","5790","1560","n/e","n/e","n/e","n/e","5812"
"Sweden (SE)","23.12.2022 11:00 - 23.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8816","n/e","5788","1585","n/e","n/e","n/e","n/e","5961"
"Sweden (SE)","23.12.2022 12:00 - 23.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8471","n/e","5789","1606","n/e","n/e","n/e","n/e","6049"
"Sweden (SE)","23.12.2022 13:00 - 23.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8166","n/e","5789","1625","n/e","n/e","n/e","n/e","6130"
"Sweden (SE)","23.12.2022 14:00 - 23.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8120","n/e","5788","1654","n/e","n/e","n/e","n/e","6386"
"Sweden (SE)","23.12.2022 15:00 - 23.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8129","n/e","5788","1673","n/e","n/e","n/e","n/e","6503"
"Sweden (SE)","23.12.2022 16:00 - 23.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7845","n/e","5789","1676","n/e","n/e","n/e","n/e","6592"
"Sweden (SE)","23.12.2022 17:00 - 23.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7779","n/e","5788","1679","n/e","n/e","n/e","n/e","6598"
"Sweden (SE)","23.12.2022 18:00 - 23.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7426","n/e","5788","1668","n/e","n/e","n/e","n/e","6593"
"Sweden (SE)","23.12.2022 19:00 - 23.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7152","n/e","5788","1655","n/e","n/e","n/e","n/e","6636"
"Sweden (SE)","23.12.2022 20:00 - 23.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7091","n/e","5790","1676","n/e","n/e","n/e","n/e","6581"
"Sweden (SE)","23.12.2022 21:00 - 23.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6837","n/e","5789","1674","n/e","n/e","n/e","n/e","6557"
"Sweden (SE)","23.12.2022 22:00 - 23.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6615","n/e","5788","1656","n/e","n/e","n/e","n/e","6477"
"Sweden (SE)","23.12.2022 23:00 - 24.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6618","n/e","5789","1624","n/e","n/e","n/e","n/e","6491"
"Sweden (SE)","24.12.2022 00:00 - 24.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6222","n/e","5792","1517","n/e","n/e","n/e","n/e","6516"
"Sweden (SE)","24.12.2022 01:00 - 24.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5860","n/e","5790","1483","n/e","n/e","n/e","n/e","6527"
"Sweden (SE)","24.12.2022 02:00 - 24.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5779","n/e","5792","1474","n/e","n/e","n/e","n/e","6485"
"Sweden (SE)","24.12.2022 03:00 - 24.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5212","n/e","5793","1491","n/e","n/e","n/e","n/e","6431"
"Sweden (SE)","24.12.2022 04:00 - 24.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5323","n/e","5792","1492","n/e","n/e","n/e","n/e","6277"
"Sweden (SE)","24.12.2022 05:00 - 24.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5778","n/e","5791","1492","n/e","n/e","n/e","n/e","6096"
"Sweden (SE)","24.12.2022 06:00 - 24.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6616","n/e","5792","1531","n/e","n/e","n/e","n/e","5976"
"Sweden (SE)","24.12.2022 07:00 - 24.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6891","n/e","5791","1586","n/e","n/e","n/e","n/e","5867"
"Sweden (SE)","24.12.2022 08:00 - 24.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7258","n/e","5791","1659","n/e","n/e","n/e","n/e","5677"
"Sweden (SE)","24.12.2022 09:00 - 24.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7368","n/e","5790","1656","n/e","n/e","n/e","n/e","5594"
"Sweden (SE)","24.12.2022 10:00 - 24.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7678","n/e","5791","1626","n/e","n/e","n/e","n/e","5533"
"Sweden (SE)","24.12.2022 11:00 - 24.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7749","n/e","5791","1639","n/e","n/e","n/e","n/e","5639"
"Sweden (SE)","24.12.2022 12:00 - 24.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7808","n/e","5790","1666","n/e","n/e","n/e","n/e","5615"
"Sweden (SE)","24.12.2022 13:00 - 24.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7805","n/e","5791","1672","n/e","n/e","n/e","n/e","5384"
"Sweden (SE)","24.12.2022 14:00 - 24.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7965","n/e","5791","1677","n/e","n/e","n/e","n/e","5665"
"Sweden (SE)","24.12.2022 15:00 - 24.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8130","n/e","5791","1679","n/e","n/e","n/e","n/e","5629"
"Sweden (SE)","24.12.2022 16:00 - 24.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8188","n/e","5789","1683","n/e","n/e","n/e","n/e","5533"
"Sweden (SE)","24.12.2022 17:00 - 24.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8001","n/e","5790","1677","n/e","n/e","n/e","n/e","5475"
"Sweden (SE)","24.12.2022 18:00 - 24.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7833","n/e","5790","1633","n/e","n/e","n/e","n/e","5421"
"Sweden (SE)","24.12.2022 19:00 - 24.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7795","n/e","5790","1589","n/e","n/e","n/e","n/e","5425"
"Sweden (SE)","24.12.2022 20:00 - 24.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7893","n/e","5791","1570","n/e","n/e","n/e","n/e","5406"
"Sweden (SE)","24.12.2022 21:00 - 24.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8167","n/e","5792","1549","n/e","n/e","n/e","n/e","5295"
"Sweden (SE)","24.12.2022 22:00 - 24.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8238","n/e","5793","1434","n/e","n/e","n/e","n/e","5171"
"Sweden (SE)","24.12.2022 23:00 - 25.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8152","n/e","5793","1381","n/e","n/e","n/e","n/e","5077"
"Sweden (SE)","25.12.2022 00:00 - 25.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7854","n/e","5793","1280","n/e","n/e","n/e","n/e","4993"
"Sweden (SE)","25.12.2022 01:00 - 25.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7692","n/e","5793","1335","n/e","n/e","n/e","n/e","4903"
"Sweden (SE)","25.12.2022 02:00 - 25.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7773","n/e","5793","1349","n/e","n/e","n/e","n/e","4856"
"Sweden (SE)","25.12.2022 03:00 - 25.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8040","n/e","5793","1306","n/e","n/e","n/e","n/e","4708"
