"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Sweden (SE)","04.01.2024 14:00 - 04.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12607","n/e","5760","981","n/e","6","n/e","n/e","4673"
"Sweden (SE)","04.01.2024 15:00 - 04.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12784","n/e","5760","1021","n/e","1","n/e","n/e","4575"
"Sweden (SE)","04.01.2024 16:00 - 04.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12888","n/e","5760","1219","n/e","0","n/e","n/e","4464"
"Sweden (SE)","04.01.2024 17:00 - 04.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12897","n/e","5759","1260","n/e","0","n/e","n/e","4402"
"Sweden (SE)","04.01.2024 18:00 - 04.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12883","n/e","5767","1274","n/e","0","n/e","n/e","4286"
"Sweden (SE)","04.01.2024 19:00 - 04.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12846","n/e","5879","1228","n/e","0","n/e","n/e","4221"
"Sweden (SE)","04.01.2024 20:00 - 04.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12608","n/e","6049","1190","n/e","0","n/e","n/e","4084"
"Sweden (SE)","04.01.2024 21:00 - 04.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12264","n/e","6132","1121","n/e","0","n/e","n/e","3993"
"Sweden (SE)","04.01.2024 22:00 - 04.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12019","n/e","6187","1056","n/e","0","n/e","n/e","3936"
"Sweden (SE)","04.01.2024 23:00 - 05.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11700","n/e","6278","1042","n/e","0","n/e","n/e","3888"
"Sweden (SE)","05.01.2024 00:00 - 05.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10067","n/e","6286","964","n/e","0","n/e","n/e","4090"
"Sweden (SE)","05.01.2024 01:00 - 05.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9330","n/e","6294","962","n/e","0","n/e","n/e","4097"
"Sweden (SE)","05.01.2024 02:00 - 05.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8932","n/e","6295","960","n/e","0","n/e","n/e","4074"
"Sweden (SE)","05.01.2024 03:00 - 05.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9059","n/e","6298","966","n/e","0","n/e","n/e","4069"
"Sweden (SE)","05.01.2024 04:00 - 05.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9013","n/e","6297","986","n/e","0","n/e","n/e","4080"
"Sweden (SE)","05.01.2024 05:00 - 05.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9339","n/e","6298","1004","n/e","0","n/e","n/e","3978"
"Sweden (SE)","05.01.2024 06:00 - 05.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11008","n/e","6296","1047","n/e","0","n/e","n/e","3844"
"Sweden (SE)","05.01.2024 07:00 - 05.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11795","n/e","6293","1120","n/e","0","n/e","n/e","3682"
"Sweden (SE)","05.01.2024 08:00 - 05.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12540","n/e","6295","1215","n/e","1","n/e","n/e","3444"
"Sweden (SE)","05.01.2024 09:00 - 05.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12709","n/e","6295","1271","n/e","10","n/e","n/e","3258"
"Sweden (SE)","05.01.2024 10:00 - 05.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12629","n/e","6294","1293","n/e","35","n/e","n/e","3047"
"Sweden (SE)","05.01.2024 11:00 - 05.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12663","n/e","6294","1233","n/e","61","n/e","n/e","2636"
"Sweden (SE)","05.01.2024 12:00 - 05.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12718","n/e","6296","1241","n/e","66","n/e","n/e","2452"
"Sweden (SE)","05.01.2024 13:00 - 05.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12678","n/e","6296","1268","n/e","46","n/e","n/e","2151"
"Sweden (SE)","05.01.2024 14:00 - 05.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12714","n/e","6296","1246","n/e","19","n/e","n/e","1980"
"Sweden (SE)","05.01.2024 15:00 - 05.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12977","n/e","6297","1250","n/e","3","n/e","n/e","1863"
"Sweden (SE)","05.01.2024 16:00 - 05.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12987","n/e","6296","1375","n/e","0","n/e","n/e","1779"
"Sweden (SE)","05.01.2024 17:00 - 05.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12984","n/e","6292","1420","n/e","0","n/e","n/e","1679"
"Sweden (SE)","05.01.2024 18:00 - 05.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12916","n/e","6296","1394","n/e","0","n/e","n/e","1672"
"Sweden (SE)","05.01.2024 19:00 - 05.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12758","n/e","6297","1324","n/e","0","n/e","n/e","1648"
"Sweden (SE)","05.01.2024 20:00 - 05.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12618","n/e","6296","1278","n/e","0","n/e","n/e","1539"
"Sweden (SE)","05.01.2024 21:00 - 05.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11982","n/e","6295","1170","n/e","0","n/e","n/e","1444"
"Sweden (SE)","05.01.2024 22:00 - 05.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11447","n/e","6299","1080","n/e","0","n/e","n/e","1419"
"Sweden (SE)","05.01.2024 23:00 - 06.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11045","n/e","6297","1075","n/e","0","n/e","n/e","1468"
"Sweden (SE)","06.01.2024 00:00 - 06.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10038","n/e","6299","910","n/e","0","n/e","n/e","1609"
"Sweden (SE)","06.01.2024 01:00 - 06.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9668","n/e","6299","939","n/e","0","n/e","n/e","1667"
"Sweden (SE)","06.01.2024 02:00 - 06.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9594","n/e","6299","949","n/e","0","n/e","n/e","1723"
"Sweden (SE)","06.01.2024 03:00 - 06.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9462","n/e","6301","936","n/e","0","n/e","n/e","1747"
"Sweden (SE)","06.01.2024 04:00 - 06.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9486","n/e","6299","957","n/e","0","n/e","n/e","1794"
"Sweden (SE)","06.01.2024 05:00 - 06.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9463","n/e","6299","933","n/e","0","n/e","n/e","1761"
"Sweden (SE)","06.01.2024 06:00 - 06.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9854","n/e","6301","863","n/e","0","n/e","n/e","1671"
"Sweden (SE)","06.01.2024 07:00 - 06.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10471","n/e","6301","896","n/e","0","n/e","n/e","1594"
"Sweden (SE)","06.01.2024 08:00 - 06.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11536","n/e","6301","934","n/e","1","n/e","n/e","1484"
"Sweden (SE)","06.01.2024 09:00 - 06.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12033","n/e","6301","978","n/e","12","n/e","n/e","1371"
"Sweden (SE)","06.01.2024 10:00 - 06.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12345","n/e","6301","996","n/e","40","n/e","n/e","1195"
"Sweden (SE)","06.01.2024 11:00 - 06.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12418","n/e","6301","1099","n/e","68","n/e","n/e","1058"
"Sweden (SE)","06.01.2024 12:00 - 06.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12461","n/e","6301","1102","n/e","75","n/e","n/e","873"
"Sweden (SE)","06.01.2024 13:00 - 06.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12364","n/e","6301","1111","n/e","54","n/e","n/e","818"
"Sweden (SE)","06.01.2024 14:00 - 06.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12370","n/e","6301","1106","n/e","24","n/e","n/e","790"
"Sweden (SE)","06.01.2024 15:00 - 06.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12400","n/e","6301","1126","n/e","4","n/e","n/e","858"
"Sweden (SE)","06.01.2024 16:00 - 06.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12688","n/e","6291","1135","n/e","0","n/e","n/e","959"
"Sweden (SE)","06.01.2024 17:00 - 06.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12718","n/e","6266","1223","n/e","0","n/e","n/e","1073"
"Sweden (SE)","06.01.2024 18:00 - 06.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12523","n/e","6253","1215","n/e","0","n/e","n/e","1201"
"Sweden (SE)","06.01.2024 19:00 - 06.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12450","n/e","6281","1214","n/e","0","n/e","n/e","1329"
"Sweden (SE)","06.01.2024 20:00 - 06.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12226","n/e","6301","1231","n/e","0","n/e","n/e","1433"
"Sweden (SE)","06.01.2024 21:00 - 06.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11671","n/e","6302","1179","n/e","0","n/e","n/e","1614"
"Sweden (SE)","06.01.2024 22:00 - 06.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11298","n/e","6304","1076","n/e","0","n/e","n/e","1789"
"Sweden (SE)","06.01.2024 23:00 - 07.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10705","n/e","6306","1059","n/e","0","n/e","n/e","1945"
"Sweden (SE)","07.01.2024 00:00 - 07.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10725","n/e","6304","1030","n/e","0","n/e","n/e","2053"
"Sweden (SE)","07.01.2024 01:00 - 07.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10462","n/e","6303","1044","n/e","0","n/e","n/e","2135"
"Sweden (SE)","07.01.2024 02:00 - 07.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10317","n/e","6305","1047","n/e","0","n/e","n/e","2119"
"Sweden (SE)","07.01.2024 03:00 - 07.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10304","n/e","6305","1048","n/e","0","n/e","n/e","2147"
"Sweden (SE)","07.01.2024 04:00 - 07.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10311","n/e","6304","1057","n/e","0","n/e","n/e","2164"
"Sweden (SE)","07.01.2024 05:00 - 07.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10382","n/e","6303","1061","n/e","0","n/e","n/e","2186"
"Sweden (SE)","07.01.2024 06:00 - 07.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10531","n/e","6306","1091","n/e","0","n/e","n/e","2223"
"Sweden (SE)","07.01.2024 07:00 - 07.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10686","n/e","6304","1095","n/e","0","n/e","n/e","2277"
"Sweden (SE)","07.01.2024 08:00 - 07.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11588","n/e","6303","1123","n/e","1","n/e","n/e","2380"
"Sweden (SE)","07.01.2024 09:00 - 07.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11718","n/e","6306","1188","n/e","9","n/e","n/e","2586"
"Sweden (SE)","07.01.2024 10:00 - 07.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11765","n/e","6305","1192","n/e","30","n/e","n/e","2824"
"Sweden (SE)","07.01.2024 11:00 - 07.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11762","n/e","6305","1190","n/e","52","n/e","n/e","3097"
"Sweden (SE)","07.01.2024 12:00 - 07.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11403","n/e","6305","1212","n/e","56","n/e","n/e","3365"
"Sweden (SE)","07.01.2024 13:00 - 07.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11123","n/e","6304","1211","n/e","43","n/e","n/e","3837"
"Sweden (SE)","07.01.2024 14:00 - 07.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11057","n/e","6303","1209","n/e","18","n/e","n/e","4256"
"Sweden (SE)","07.01.2024 15:00 - 07.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10910","n/e","6303","1230","n/e","4","n/e","n/e","4633"
"Sweden (SE)","07.01.2024 16:00 - 07.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10943","n/e","6303","1192","n/e","0","n/e","n/e","5096"
"Sweden (SE)","07.01.2024 17:00 - 07.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10517","n/e","6304","1177","n/e","0","n/e","n/e","5575"
"Sweden (SE)","07.01.2024 18:00 - 07.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10094","n/e","6302","1184","n/e","0","n/e","n/e","5978"
"Sweden (SE)","07.01.2024 19:00 - 07.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9675","n/e","6302","1173","n/e","0","n/e","n/e","6326"
"Sweden (SE)","07.01.2024 20:00 - 07.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9432","n/e","6302","1158","n/e","0","n/e","n/e","6462"
"Sweden (SE)","07.01.2024 21:00 - 07.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9131","n/e","6302","1126","n/e","0","n/e","n/e","6560"
"Sweden (SE)","07.01.2024 22:00 - 07.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8793","n/e","6304","1088","n/e","0","n/e","n/e","6518"
"Sweden (SE)","07.01.2024 23:00 - 08.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8624","n/e","6305","1049","n/e","0","n/e","n/e","6662"
"Sweden (SE)","08.01.2024 00:00 - 08.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8435","n/e","6307","1030","n/e","0","n/e","n/e","6710"
"Sweden (SE)","08.01.2024 01:00 - 08.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8404","n/e","6310","1019","n/e","0","n/e","n/e","6660"
"Sweden (SE)","08.01.2024 02:00 - 08.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8635","n/e","6310","1001","n/e","0","n/e","n/e","6581"
"Sweden (SE)","08.01.2024 03:00 - 08.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8761","n/e","6309","1013","n/e","0","n/e","n/e","6427"
"Sweden (SE)","08.01.2024 04:00 - 08.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9009","n/e","6311","1065","n/e","0","n/e","n/e","6304"
"Sweden (SE)","08.01.2024 05:00 - 08.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9181","n/e","6310","1145","n/e","0","n/e","n/e","6256"
"Sweden (SE)","08.01.2024 06:00 - 08.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9682","n/e","6310","1252","n/e","0","n/e","n/e","6249"
"Sweden (SE)","08.01.2024 07:00 - 08.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10125","n/e","6310","1306","n/e","0","n/e","n/e","6274"
"Sweden (SE)","08.01.2024 08:00 - 08.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10199","n/e","6308","1319","n/e","1","n/e","n/e","6469"
"Sweden (SE)","08.01.2024 09:00 - 08.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10265","n/e","6309","1332","n/e","13","n/e","n/e","6407"
"Sweden (SE)","08.01.2024 10:00 - 08.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9959","n/e","6309","1331","n/e","40","n/e","n/e","6282"
"Sweden (SE)","08.01.2024 11:00 - 08.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9709","n/e","6310","1314","n/e","67","n/e","n/e","6369"
"Sweden (SE)","08.01.2024 12:00 - 08.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9442","n/e","6309","1288","n/e","76","n/e","n/e","6642"
"Sweden (SE)","08.01.2024 13:00 - 08.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9399","n/e","6308","1279","n/e","55","n/e","n/e","6605"
"Sweden (SE)","08.01.2024 14:00 - 08.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9229","n/e","6305","1319","n/e","24","n/e","n/e","6880"
"Sweden (SE)","08.01.2024 15:00 - 08.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9216","n/e","6305","1330","n/e","4","n/e","n/e","7154"
"Sweden (SE)","08.01.2024 16:00 - 08.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8901","n/e","6305","1349","n/e","0","n/e","n/e","7588"
"Sweden (SE)","08.01.2024 17:00 - 08.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8764","n/e","6306","1330","n/e","0","n/e","n/e","7860"
"Sweden (SE)","08.01.2024 18:00 - 08.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8517","n/e","6306","1321","n/e","0","n/e","n/e","8185"
"Sweden (SE)","08.01.2024 19:00 - 08.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8374","n/e","6304","1312","n/e","0","n/e","n/e","8312"
"Sweden (SE)","08.01.2024 20:00 - 08.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8066","n/e","6304","1310","n/e","0","n/e","n/e","8319"
"Sweden (SE)","08.01.2024 21:00 - 08.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7481","n/e","6304","1247","n/e","0","n/e","n/e","8420"
"Sweden (SE)","08.01.2024 22:00 - 08.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7066","n/e","6305","1134","n/e","0","n/e","n/e","8504"
"Sweden (SE)","08.01.2024 23:00 - 09.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6606","n/e","6304","1071","n/e","0","n/e","n/e","9493"
"Sweden (SE)","09.01.2024 00:00 - 09.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5693","n/e","6303","1029","n/e","0","n/e","n/e","9770"
"Sweden (SE)","09.01.2024 01:00 - 09.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5492","n/e","6304","997","n/e","0","n/e","n/e","9896"
"Sweden (SE)","09.01.2024 02:00 - 09.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5418","n/e","6304","970","n/e","0","n/e","n/e","10067"
